     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/02/2019-03/08/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R111,23RD STREET & 8TH AVENUE      ,00050996,00004909,00000439,00001221,00000039,00024486,00040237,00000000,00000000,00000000,00000148,00000910,00000586,00000052,00004699,00002062,00001144,00000000,00001300,00000000,00000000,00000000,00005198,00000000,00000174,00000000,                                                                                                    
R112,FORDHAM RD/GRAND CONCOURSE    ,00020010,00001096,00000255,00000420,00000009,00021281,00010786,00000000,00000000,00000000,00000033,00000100,00000622,00000008,00001016,00000180,00000150,00000000,00000130,00000000,00000000,00000000,00003843,00000002,00000570,00000000,                                                                                                    
R113,SEVENTH AVENUE & WEST 53RD    ,00047331,00001943,00000101,00000339,00000339,00017590,00025637,00000000,00000000,00000000,00000135,00000907,00000320,00000376,00004335,00002254,00000783,00000000,00001642,00000000,00000000,00000000,00000883,00000000,00000154,00000000,                                                                                                    
R114,PARSONS BLVD & HILLSIDE AV    ,00010991,00000671,00000165,00000395,00000002,00008700,00007965,00000000,00000000,00000000,00000012,00000082,00000397,00000001,00000679,00000129,00000109,00000000,00000144,00000000,00000000,00000000,00003334,00000000,00000195,00000000,                                                                                                    
R115,169TH STREET & HILLSIDE AVE   ,00015322,00001105,00000223,00000437,00000002,00008599,00010784,00000000,00000000,00000000,00000005,00000142,00000619,00000000,00000650,00000192,00000159,00000000,00000146,00000000,00000000,00000000,00003441,00000000,00000411,00000000,                                                                                                    
R116,50TH STREET & 7TH AVENUE      ,00069399,00004033,00000277,00000741,00000818,00027505,00035813,00000000,00000000,00000000,00000170,00001353,00000535,00000847,00006138,00003174,00001056,00000000,00001759,00000000,00000000,00000000,00003393,00000000,00000178,00000000,                                                                                                    
R117,242ND STREET & BROADWAY       ,00012242,00000676,00000126,00000256,00000014,00009120,00008009,00000000,00000000,00000000,00000049,00000068,00000403,00000001,00001037,00000265,00000085,00000000,00000084,00000000,00000000,00000000,00001223,00000000,00000199,00000000,                                                                                                    
R118,CANAL STREET                  ,00020330,00003953,00000169,00002687,00000018,00007998,00028561,00000000,00000000,00000000,00000081,00000242,00000366,00000040,00001814,00000486,00000424,00000000,00000314,00000000,00000000,00000000,00001423,00000000,00000131,00000000,                                                                                                    
R119,FORDHAM ROAD & JEROME AVE     ,00016429,00000992,00000253,00000368,00000005,00019664,00008280,00000000,00000000,00000000,00000028,00000065,00000726,00000007,00000902,00000183,00000125,00000000,00000084,00000001,00000002,00000000,00003199,00000000,00000627,00000000,                                                                                                    
R120,MORRISON AVE & WESTCHESTER    ,00010590,00000556,00000159,00000176,00000002,00012763,00005043,00000000,00000000,00000000,00000003,00000059,00000455,00000000,00000473,00000030,00000050,00000000,00000047,00000000,00000000,00000000,00002288,00000000,00000245,00000000,                                                                                                    
R121,QUEENSBORO PLAZA              ,00024714,00000788,00000133,00000276,00000075,00015731,00025206,00000000,00000000,00000000,00000056,00000184,00000312,00000107,00003778,00000780,00000682,00000000,00000468,00000000,00000000,00000000,00003942,00000000,00000137,00000000,                                                                                                    
R122,90TH STREET/ELMHURST AVENUE   ,00033481,00002372,00000237,00000701,00000002,00030548,00020503,00000000,00000000,00000000,00000013,00000143,00001039,00000002,00001161,00000225,00000302,00000001,00000252,00000000,00000000,00000000,00005642,00000000,00000475,00000000,                                                                                                    
R123,FRANKLIN AVE/EASTERN PKWY     ,00024921,00001446,00000317,00000493,00000030,00016264,00028233,00000000,00000000,00000000,00000030,00000268,00000478,00000012,00004345,00000443,00000704,00000000,00000373,00000000,00000000,00000000,00002799,00000000,00000945,00000000,                                                                                                    
R124,KINGSTON AVE/EASTERN PKWY     ,00010023,00000970,00000149,00000307,00000003,00005838,00006025,00000000,00000000,00000000,00000007,00000140,00000330,00000006,00000699,00000214,00000212,00000000,00000072,00000000,00000000,00000000,00001813,00000000,00000084,00000000,                                                                                                    
R125,BROAD STREET & WALL STREET    ,00013292,00000618,00000034,00000132,00000003,00005863,00010921,00000000,00000000,00000000,00000072,00000305,00000067,00000020,00001787,00000507,00000256,00000000,00000221,00000000,00000000,00000000,00001338,00000000,00000055,00000000,                                                                                                    
R126,175TH STREET/FT WASHINGTON    ,00029745,00002037,00000274,00000445,00000015,00014365,00016981,00000000,00000000,00000000,00000027,00000355,00001179,00000007,00001825,00000651,00000496,00000000,00000338,00000000,00000000,00000000,00002124,00000000,00000285,00000000,                                                                                                    
R127,JAY ST-METROTECH              ,00076851,00004812,00000812,00001454,00000091,00035101,00057267,00000000,00000000,00000000,00000223,00000973,00001139,00000118,00007911,00002330,00001401,00000000,00001089,00000000,00000000,00000000,00010575,00000000,00002228,00000000,                                                                                                    
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00008885,00000626,00000141,00000207,00000003,00005733,00005822,00000000,00000000,00000000,00000008,00000082,00000319,00000007,00000423,00000122,00000105,00000000,00000130,00000000,00000000,00000000,00001106,00000000,00000162,00000000,                                                                                                    
R129,BERGEN STREET-SMITH STREET    ,00023850,00001680,00000118,00000301,00000006,00010692,00021623,00000000,00000000,00000000,00000024,00000436,00000243,00000003,00003137,00000998,00000696,00000000,00000374,00000000,00000000,00000000,00003962,00000000,00000116,00000000,                                                                                                    
R130,KINGS HIGHWAY-MCDONALD AVE    ,00006254,00000646,00000049,00000254,00000002,00002941,00004665,00000000,00000000,00000000,00000004,00000070,00000144,00000002,00000221,00000237,00000069,00000000,00000039,00000000,00000000,00000000,00001216,00000000,00000071,00000000,                                                                                                    
R131,23RD STREET-PARK AVE SOUTH    ,00069365,00004025,00000340,00000898,00000219,00026487,00052697,00000000,00000000,00000000,00000825,00001186,00000657,00000237,00005461,00002529,00001310,00000000,00001152,00000000,00000000,00000000,00004653,00000000,00000300,00000000,                                                                                                    
